"song.id","bird","location","year","freq_lo","freq_hi","trill.bw","trill.rate","Deviation","region","dialect","vp"
"BW1_16.16c","BW1_16","BATW","Y2016",2694.3,4655.3,1961,9.252405625,35.82,"Urban","San_Fran",-35.82
"BW1_16.16d","BW1_16","BATW","Y2016",2728.4,4621.2,1892.8,9.278589654,36.34,"Urban","San_Fran",-36.34
"BW1_16.16e","BW1_16","BATW","Y2016",2711.3,4553,1841.7,8.8823094,37.15,"Urban","San_Fran",-37.15
"BW1_16.16f","BW1_16","BATW","Y2016",2609,4740.6,2131.6,13.83125864,29.86,"Urban","San_Fran",-29.86
"BW12_16.16b","BW12_16","BATW","Y2016",2950.1,4723.5,1773.4,9.357454772,37.23,"Urban","San_Fran",-37.23
"BW14_16.16a","BW14_16","BATW","Y2016",3052.4,4791.7,1739.3,9.523809524,37.34,"Urban","San_Fran",-37.34
"BW14_16.16b","BW14_16","BATW","Y2016",3035.3,4740.6,1705.3,9.56937799,37.56,"Urban","San_Fran",-37.56
"BW14_16.16c","BW14_16","BATW","Y2016",3018.3,4808.8,1790.5,9.861932939,36.58,"Urban","San_Fran",-36.58
"BW14_16.16d","BW14_16","BATW","Y2016",2933,4808.8,1875.8,10.1378751,35.62,"Urban","San_Fran",-35.62
"BW14_16.16e","BW14_16","BATW","Y2016",2967.1,4877,1909.9,9.817671809,35.67,"Urban","San_Fran",-35.67
"BW14_16.16f","BW14_16","BATW","Y2016",2933,4979.3,2046.3,10.063737,34.32,"Urban","San_Fran",-34.32
"BW14_16.16g","BW14_16","BATW","Y2016",2967.1,4894,1926.9,9.904258831,35.44,"Urban","San_Fran",-35.44
"BW14_16.16h","BW14_16","BATW","Y2016",3018.3,4894,1875.7,9.88533017,35.87,"Urban","San_Fran",-35.87
"BW14_16.16i","BW14_16","BATW","Y2016",2967.1,4945.2,1978.1,9.874917709,35.06,"Urban","San_Fran",-35.06
"BW14_16.16j","BW14_16","BATW","Y2016",2933,4928.1,1995.1,9.992006395,34.8,"Urban","San_Fran",-34.8
"BW17_16.16a","BW17_16","BATW","Y2016",2898.9,4825.8,1926.9,10.2817191,35.06,"Urban","San_Fran",-35.06
"BW17_16.16b","BW17_16","BATW","Y2016",2847.7,4911.1,2063.4,10.50788091,33.74,"Urban","San_Fran",-33.74
"BW17_16.16c","BW17_16","BATW","Y2016",2916,4911.1,1995.1,10.59883413,34.2,"Urban","San_Fran",-34.2
"BW17_16.16d","BW17_16","BATW","Y2016",2881.9,4945.2,2063.3,10.67805659,33.57,"Urban","San_Fran",-33.57
"BW17_16.16g","BW17_16","BATW","Y2016",3120.6,5098.7,1978.1,10.39655428,34.54,"Urban","San_Fran",-34.54
"BW17_16.16h","BW17_16","BATW","Y2016",3154.7,5269.2,2114.5,10.4558762,33.38,"Urban","San_Fran",-33.38
"BW17_16.16i","BW17_16","BATW","Y2016",3103.5,5286.2,2182.7,10.64207166,32.64,"Urban","San_Fran",-32.64
"BW17_16.16j","BW17_16","BATW","Y2016",2864.8,4979.3,2114.5,10.09421265,33.74,"Urban","San_Fran",-33.74
"BW18_16.16a","BW18_16","BATW","Y2016",3137.6,5166.9,2029.3,10.5680317,33.95,"Urban","San_Fran",-33.95
"BW18_16.16b","BW18_16","BATW","Y2016",3001.2,5149.8,2148.6,10.3626943,33.2,"Urban","San_Fran",-33.2
"BW18_16.16c","BW18_16","BATW","Y2016",3018.3,5183.9,2165.6,10.38901074,33.03,"Urban","San_Fran",-33.03
"BW18_16.16d","BW18_16","BATW","Y2016",2916,4945.2,2029.2,10.94262936,33.58,"Urban","San_Fran",-33.58
"BW18_16.16e","BW18_16","BATW","Y2016",2864.8,5013.4,2148.6,9.825595677,33.73,"Urban","San_Fran",-33.73
"BW19_16.16a","BW19_16","BATW","Y2016",2830.7,4996.3,2165.6,9.855453351,33.57,"Urban","San_Fran",-33.57
"BW19_16.16b","BW19_16","BATW","Y2016",2881.9,4877,1995.1,9.861932939,34.93,"Urban","San_Fran",-34.93
"BW19_16.16c","BW19_16","BATW","Y2016",2796.6,4962.2,2165.6,9.714396736,33.71,"Urban","San_Fran",-33.71
"BW19_16.16d","BW19_16","BATW","Y2016",2813.6,4825.8,2012.2,9.59385993,35.06,"Urban","San_Fran",-35.06
"BW19_16.16e","BW19_16","BATW","Y2016",2898.9,4877,1978.1,9.615384615,35.32,"Urban","San_Fran",-35.32
"BW19_16.16f","BW19_16","BATW","Y2016",2881.9,4962.2,2080.3,9.796238245,34.31,"Urban","San_Fran",-34.31
"BW19_16.16g","BW19_16","BATW","Y2016",2745.4,4894,2148.6,9.633911368,33.92,"Urban","San_Fran",-33.92
"BW19_16.16h","BW19_16","BATW","Y2016",2813.6,5081.6,2268,9.702457956,32.89,"Urban","San_Fran",-32.89
"BW19_16.16i","BW19_16","BATW","Y2016",2881.9,4928.1,2046.2,9.715812485,34.67,"Urban","San_Fran",-34.67
"BW19_16.16j","BW19_16","BATW","Y2016",2728.4,4604.1,1875.7,9.369875849,36.39,"Urban","San_Fran",-36.39
"BW2_16.16b","BW2_16","BATW","Y2016",2916,4604.1,1688.1,9.572431398,37.7,"Urban","San_Fran",-37.7
"BW2_16.16d","BW2_16","BATW","Y2016",3035.3,4979.3,1944,8.748906387,36.46,"Urban","San_Fran",-36.46
"BW2_16.16f","BW2_16","BATW","Y2016",3035.3,4945.2,1909.9,8.880994671,36.6,"Urban","San_Fran",-36.6
"BW2_16.16g","BW2_16","BATW","Y2016",3001.2,4928.1,1926.9,8.880994671,36.47,"Urban","San_Fran",-36.47
"BW2_16.16h","BW2_16","BATW","Y2016",3001.2,4928.1,1926.9,8.481764207,36.86,"Urban","San_Fran",-36.86
"BW2_16.16i","BW2_16","BATW","Y2016",2984.2,4996.3,2012.1,9.144947417,35.51,"Urban","San_Fran",-35.51
"BW2_16.16j","BW2_16","BATW","Y2016",2950.1,4911.1,1961,8.741258741,36.33,"Urban","San_Fran",-36.33
"BW3_16.16d","BW3_16","BATW","Y2016",3120.6,4825.8,1705.2,9.315323707,37.82,"Urban","San_Fran",-37.82
"BW3_16.16e","BW3_16","BATW","Y2016",3120.6,4706.5,1585.9,8.467400508,39.63,"Urban","San_Fran",-39.63
"BW3_16.16f","BW3_16","BATW","Y2016",3137.6,4825.8,1688.2,9.920634921,37.35,"Urban","San_Fran",-37.35
"BW3_16.16i","BW3_16","BATW","Y2016",3086.5,4723.5,1637,9.852216749,37.83,"Urban","San_Fran",-37.83
"COMW_RS_BK.16c","COMW_RS_BK","COMW","Y2016",2776.7,6183.3,3406.6,8.110300081,25.3,"Rural","Commonweal",-25.3
"COMW_GS_RR.16a","COMW_GS_RR","COMW","Y2016",2730,6300,3570,7.202016565,24.89,"Rural","Commonweal",-24.89
"COMW_KO_YS.16a","COMW_KO_YS","COMW","Y2016",2912.7,5962.7,3050,7.23065799,29.06,"Rural","Commonweal",-29.06
"COMW_KO_YS.16b","COMW_KO_YS","COMW","Y2016",2981.4,6072.6,3091.2,7.132667618,28.82,"Rural","Commonweal",-28.82
"COMW_KO_YS.16c","COMW_KO_YS","COMW","Y2016",2926.4,5976.4,3050,7.067137809,29.22,"Rural","Commonweal",-29.22
"COMW_KO_YS.16d","COMW_KO_YS","COMW","Y2016",2871.4,5509.3,2637.9,7.173601148,32.44,"Rural","Commonweal",-32.44
"COMW_KO_YS.16e","COMW_KO_YS","COMW","Y2016",2802.7,5839.1,3036.4,7.132667618,29.27,"Rural","Commonweal",-29.27
"COMW_KO_YS.16f","COMW_KO_YS","COMW","Y2016",2816.5,5880.3,3063.8,7.132667618,29.05,"Rural","Commonweal",-29.05
"COMW_KO_YS.16g","COMW_KO_YS","COMW","Y2016",2981.4,6058.9,3077.5,7.027406887,29.04,"Rural","Commonweal",-29.04
"COMW_KO_YS.16h","COMW_KO_YS","COMW","Y2016",2995.1,6141.3,3146.2,7.132667618,28.38,"Rural","Commonweal",-28.38
"COMW_KO_YS.16i","COMW_KO_YS","COMW","Y2016",2898.9,5825.3,2926.4,7.132667618,30.15,"Rural","Commonweal",-30.15
"COMW_KO_YS.16j","COMW_KO_YS","COMW","Y2016",2871.4,6045.1,3173.7,7.135212273,28.16,"Rural","Commonweal",-28.16
"COMW_S_OWB.16f","COMW_S_OWB","COMW","Y2016",2893.3,5903.3,3010,8.787346221,27.82,"Rural","Commonweal",-27.82
"COMW_S_OWK.16a","COMW_S_OWK","COMW","Y2016",2870,6090,3220,7.295719844,27.62,"Rural","Commonweal",-27.62
"COMW_WG_RG.16d","COMW_WG_RG","COMW","Y2016",2893.3,5810,2916.7,7.320644217,30.04,"Rural","Commonweal",-30.04
"COMW_YS_BY.16b","COMW_YS_BY","COMW","Y2016",2730,6510,3780,7.633587786,22.77,"Rural","Commonweal",-22.77
"COMW_S_GGY.16a","COMW_S_GGY","COMW","Y2016",3010,5903.3,2893.3,6.510416667,31.04,"Rural","Commonweal",-31.04
"COMW34_16.16a","COMW34_16","COMW","Y2016",2776.7,6673.3,3896.6,7.320644217,22.14,"Rural","Commonweal",-22.14
"FS_KS_GY.16a","FS_KS_GY","FWSC","Y2016",2869.7,4861.7,1992,10.23541453,34.59,"Urban","San_Fran",-34.59
"FS_KS_GY.16b","FS_KS_GY","FWSC","Y2016",2716.4,4875.6,2159.2,10.74883554,32.72,"Urban","San_Fran",-32.72
"FS_KS_GY.16c","FS_KS_GY","FWSC","Y2016",2772.1,6394,3621.9,10.37703217,21.3,"Urban","San_Fran",-21.3
"FS_KS_GY.16d","FS_KS_GY","FWSC","Y2016",2786.1,6449.8,3663.7,10.43841336,20.9,"Urban","San_Fran",-20.9
"FS_KS_GY.16e","FS_KS_GY","FWSC","Y2016",2702.5,6519.4,3816.9,10.64207166,19.46,"Urban","San_Fran",-19.46
"FS_KS_GY.16f","FS_KS_GY","FWSC","Y2016",2730.3,6435.8,3705.5,10.16949153,20.83,"Urban","San_Fran",-20.83
"FS_KS_GY.16g","FS_KS_GY","FWSC","Y2016",2744.3,6282.6,3538.3,10.77586207,21.58,"Urban","San_Fran",-21.58
"FS_KS_GY.16h","FS_KS_GY","FWSC","Y2016",2786.1,4847.8,2061.7,10.50420168,33.76,"Urban","San_Fran",-33.76
"FS_KS_GY.16i","FS_KS_GY","FWSC","Y2016",2786.1,6240.8,3454.7,10.50420168,22.52,"Urban","San_Fran",-22.52
"FS_KS_GY.16j","FS_KS_GY","FWSC","Y2016",2827.9,6268.7,3440.8,10.09081736,23.05,"Urban","San_Fran",-23.05
"FS_KS_Klb.16a","FS_KS_Klb","FWSC","Y2016",2897.5,4806,1908.5,8.719916289,36.77,"Urban","San_Fran",-36.77
"FS_KS_Klb.16b","FS_KS_Klb","FWSC","Y2016",2827.9,4708.5,1880.6,9.746588694,35.97,"Urban","San_Fran",-35.97
"FS_KS_YG.16a","FS_KS_YG","FWSC","Y2016",2995,4819.9,1824.9,9.438414346,36.73,"Urban","San_Fran",-36.73
"FS_KS_YG.16b","FS_KS_YG","FWSC","Y2016",2939.3,4861.7,1922.4,9.291953169,36.09,"Urban","San_Fran",-36.09
"FS_KS_YG.16c","FS_KS_YG","FWSC","Y2016",2939.3,4987.1,2047.8,9.255831174,35.12,"Urban","San_Fran",-35.12
"FS_KS_YG.16d","FS_KS_YG","FWSC","Y2016",2925.4,5140.3,2214.9,9.437523594,33.59,"Urban","San_Fran",-33.59
"FS_KS_YG.16e","FS_KS_YG","FWSC","Y2016",2911.4,6073.6,3162.2,9.531071292,25.85,"Urban","San_Fran",-25.85
"FS_KS_YG.16f","FS_KS_YG","FWSC","Y2016",2911.4,4959.2,2047.8,9.326618168,35.04,"Urban","San_Fran",-35.04
"FS_KS_YG.16g","FS_KS_YG","FWSC","Y2016",2967.2,4945.3,1978.1,9.375585974,35.56,"Urban","San_Fran",-35.56
"FS_KS_YG.16h","FS_KS_YG","FWSC","Y2016",2953.2,4903.5,1950.3,9.377344336,35.78,"Urban","San_Fran",-35.78
"FS_KS_YG.16i","FS_KS_YG","FWSC","Y2016",2939.3,4750.2,1810.9,9.466708741,36.82,"Urban","San_Fran",-36.82
"FS_KS_YG.16j","FS_KS_YG","FWSC","Y2016",3022.9,4889.6,1866.7,9.578544061,36.25,"Urban","San_Fran",-36.25
"FS_lbS_lblb.16b","FS_lbS_lblb","FWSC","Y2016",3092.5,4861.7,1769.2,9.951899154,36.67,"Urban","San_Fran",-36.67
"FS_lbS_lblb.16c","FS_lbS_lblb","FWSC","Y2016",2800,4736.3,1936.3,9.551098376,35.72,"Urban","San_Fran",-35.72
"FS_lbS_lblb.16d","FS_lbS_lblb","FWSC","Y2016",3009,4792,1783,9.781545484,36.73,"Urban","San_Fran",-36.73
"FS_lbS_lblb.16e","FS_lbS_lblb","FWSC","Y2016",2716.4,4750.2,2033.8,9.691264018,34.79,"Urban","San_Fran",-34.79
"FS_lbS_lblb.16f","FS_lbS_lblb","FWSC","Y2016",2716.4,4694.5,1978.1,9.293680297,35.64,"Urban","San_Fran",-35.64
"FS_lbS_lblb.16g","FS_lbS_lblb","FWSC","Y2016",2800,4708.5,1908.5,9.748172218,35.75,"Urban","San_Fran",-35.75
"FS_lbS_lblb.16h","FS_lbS_lblb","FWSC","Y2016",2939.3,4666.7,1727.4,9.36621917,37.59,"Urban","San_Fran",-37.59
"FS_lbS_lblb.16i","FS_lbS_lblb","FWSC","Y2016",2702.5,4680.6,1978.1,9.788566954,35.14,"Urban","San_Fran",-35.14
"FS_lbS_lblb.16j","FS_lbS_lblb","FWSC","Y2016",2758.2,4708.5,1950.3,9.823182711,35.33,"Urban","San_Fran",-35.33
"FS_S_KMS.16a","FS_S_KMS","FWSC","Y2016",2772.1,5001,2228.9,10.00250063,32.91,"Urban","San_Fran",-32.91
"FS_S_KOK.16a","FS_S_KOK","FWSC","Y2016",2911.4,4931.3,2019.9,8.880994671,35.72,"Urban","San_Fran",-35.72
"FS_S_KOK.16b","FS_S_KOK","FWSC","Y2016",2995,4917.4,1922.4,9.46969697,35.91,"Urban","San_Fran",-35.91
"FS_S_KOK.16c","FS_S_KOK","FWSC","Y2016",3092.5,4931.3,1838.8,8.554319932,37.5,"Urban","San_Fran",-37.5
"FS_S_KOK.16d","FS_S_KOK","FWSC","Y2016",2981.1,4973.1,1992,8.557980317,36.26,"Urban","San_Fran",-36.26
"FS_S_KOK.16e","FS_S_KOK","FWSC","Y2016",3009,4973.1,1964.1,8.620689655,36.43,"Urban","San_Fran",-36.43
"FS_S_KOK.16f","FS_S_KOK","FWSC","Y2016",3009,4959.2,1950.2,8.557980317,36.6,"Urban","San_Fran",-36.6
"FS_S_KOK.16g","FS_S_KOK","FWSC","Y2016",2925.4,5070.6,2145.2,8.756567426,34.83,"Urban","San_Fran",-34.83
"FS_S_KOK.16h","FS_S_KOK","FWSC","Y2016",2981.1,4861.7,1880.6,8.492569002,37.23,"Urban","San_Fran",-37.23
"FS_S_KOK.16i","FS_S_KOK","FWSC","Y2016",2925.4,5042.8,2117.4,8.309098463,35.5,"Urban","San_Fran",-35.5
"FS_S_KOK.16j","FS_S_KOK","FWSC","Y2016",2995,5028.9,2033.9,8.554319932,35.93,"Urban","San_Fran",-35.93
"FS_S_MRP.16a","FS_S_MRP","FWSC","Y2016",2911.4,4764.2,1852.8,8.831971738,37.11,"Urban","San_Fran",-37.11
"FS_S_MRP.16b","FS_S_MRP","FWSC","Y2016",2841.8,4708.5,1866.7,8.724734623,37.11,"Urban","San_Fran",-37.11
"FS_S_MRP.16c","FS_S_MRP","FWSC","Y2016",2883.6,4764.2,1880.6,8.658008658,37.06,"Urban","San_Fran",-37.06
"FS_S_MRP.16d","FS_S_MRP","FWSC","Y2016",2841.8,4680.6,1838.8,8.819638395,37.24,"Urban","San_Fran",-37.24
"FS_S_MRP.16e","FS_S_MRP","FWSC","Y2016",2827.9,4722.4,1894.5,8.885729518,36.72,"Urban","San_Fran",-36.72
