"","Region","year.val","OBA_Weight","OBA_type","BAND","channel","OBA_width","Frequency","L_spec_raw","L_spec_cond","L_spec","LA_spec","LZ_spec"
"1009","Urban","Y2016","Z Weighting","MinSpectra",2500,"BN34","OCT3",2500,31.548,"POOR",22.3294,23.6294,22.3294
"1010","Urban","Y2016","Z Weighting","MinSpectra",31.5,"B5","OCT1",31.5,52.7447,"FAIR",52.7113,13.3113,52.7113
"1011","Urban","Y2016","Z Weighting","MinSpectra",31.5,"BN15","OCT3",31.5,45.1392,"FAIR",45.0605,5.6605,45.0605
"1012","Urban","Y2016","Z Weighting","MinSpectra",315,"BN25","OCT3",315,34.6953,"FAIR",33.7305,27.1305,33.7305
"1013","Urban","Y2016","Z Weighting","MinSpectra",3150,"BN35","OCT3",3150,31.9234,"OMIT",11.9234,13.1234,11.9234
"1014","Urban","Y2016","Z Weighting","MinSpectra",40,"BN16","OCT3",40,46.2347,"FAIR",46.1839,11.5839,46.1839
"1015","Urban","Y2016","Z Weighting","MinSpectra",400,"BN26","OCT3",400,33.418,"FAIR",32.2356,27.4356,32.2356
"1016","Urban","Y2016","Z Weighting","MinSpectra",4000,"B12","OCT1",4000,37.7273,"OMIT",17.7273,18.7273,17.7273
"1017","Urban","Y2016","Z Weighting","MinSpectra",4000,"BN36","OCT3",4000,32.6744,"OMIT",12.6744,13.6744,12.6744
"1018","Urban","Y2016","Z Weighting","MinSpectra",50,"BN17","OCT3",50,46.162,"FAIR",46.116,15.916,46.116
"1019","Urban","Y2016","Z Weighting","MinSpectra",500,"B9","OCT1",500,40.6444,"FAIR",39.3733,36.1733,39.3733
"1020","Urban","Y2016","Z Weighting","MinSpectra",500,"BN27","OCT3",500,34.5519,"FAIR",33.693,30.493,33.693
"1021","Urban","Y2016","Z Weighting","MinSpectra",5000,"BN37","OCT3",5000,32.6152,"OMIT",12.6152,13.1152,12.6152
"1022","Urban","Y2016","Z Weighting","MinSpectra",6.3,"BN8","OCT3",6.3,34.3757,"FAIR",32.9729,-52.3271,32.9729
"1023","Urban","Y2016","Z Weighting","MinSpectra",63,"B6","OCT1",63,53.4893,"GOOD",53.4664,27.2664,53.4664
"1024","Urban","Y2016","Z Weighting","MinSpectra",63,"BN18","OCT3",63,45.4286,"GOOD",45.3675,19.1675,45.3675
"1025","Urban","Y2016","Z Weighting","MinSpectra",630,"BN28","OCT3",630,35.4426,"FAIR",34.773,32.873,34.773
"1026","Urban","Y2016","Z Weighting","MinSpectra",6300,"BN38","OCT3",6300,32.8899,"OMIT",12.8899,12.7899,12.8899
"1027","Urban","Y2016","Z Weighting","MinSpectra",8,"B3","OCT1",8,45.1239,"FAIR",44.8434,-32.9566,44.8434
"1028","Urban","Y2016","Z Weighting","MinSpectra",8,"BN9","OCT3",8,35.1152,"FAIR",34.2041,-43.5959,34.2041
"1029","Urban","Y2016","Z Weighting","MinSpectra",80,"BN19","OCT3",80,44.5159,"GOOD",44.4385,21.9385,44.4385
"1030","Urban","Y2016","Z Weighting","MinSpectra",800,"BN29","OCT3",800,35.8046,"FAIR",35.0759,34.2759,35.0759
"1031","Urban","Y2016","Z Weighting","MinSpectra",8000,"B13","OCT1",8000,38.5894,"OMIT",18.5893,17.4894,18.5893
"1032","Urban","Y2016","Z Weighting","MinSpectra",8000,"BN39","OCT3",8000,33.4601,"OMIT",13.4601,12.3601,13.4601
"1033","Urban","Y2016","Z Weighting","OverallSpectra",10,"BN10","OCT3",10,58.5695,"GOOD",58.564,-11.836,58.564
"1034","Urban","Y2016","Z Weighting","OverallSpectra",100,"BN20","OCT3",100,53.9202,"GOOD",53.9128,34.8128,53.9128
"1035","Urban","Y2016","Z Weighting","OverallSpectra",1000,"B10","OCT1",1000,47.2348,"GOOD",47.072,47.072,47.072
"1036","Urban","Y2016","Z Weighting","OverallSpectra",1000,"BN30","OCT3",1000,42.576,"FAIR",42.4184,42.4184,42.4184
"1037","Urban","Y2016","Z Weighting","OverallSpectra",10000,"BN40","OCT3",10000,35.0383,"OMIT",15.0383,12.5383,15.0383
"1038","Urban","Y2016","Z Weighting","OverallSpectra",12.5,"BN11","OCT3",12.5,58.527,"GOOD",58.5217,-4.8783,58.5217
"1039","Urban","Y2016","Z Weighting","OverallSpectra",125,"B7","OCT1",125,56.6361,"GOOD",56.6201,40.5201,56.6201
"1040","Urban","Y2016","Z Weighting","OverallSpectra",125,"BN21","OCT3",125,51.3015,"GOOD",51.2893,35.1893,51.2893
"1041","Urban","Y2016","Z Weighting","OverallSpectra",1250,"BN31","OCT3",1250,41.3353,"FAIR",41.0743,41.6743,41.0743
"1042","Urban","Y2016","Z Weighting","OverallSpectra",12500,"BN41","OCT3",12500,35.1144,"OMIT",15.1144,10.8144,15.1144
"1043","Urban","Y2016","Z Weighting","OverallSpectra",16,"B4","OCT1",16,62.708,"GOOD",62.7032,6.0032,62.7032
"1044","Urban","Y2016","Z Weighting","OverallSpectra",16,"BN12","OCT3",16,58.1697,"GOOD",58.1666,1.4666,58.1666
"1045","Urban","Y2016","Z Weighting","OverallSpectra",160,"BN22","OCT3",160,49.1469,"GOOD",49.1238,35.7238,49.1238
"1046","Urban","Y2016","Z Weighting","OverallSpectra",1600,"BN32","OCT3",1600,39.5267,"FAIR",39.0728,40.0728,39.0728
"1047","Urban","Y2016","Z Weighting","OverallSpectra",16000,"B14","OCT1",16000,43.6512,"OMIT",23.6512,17.0512,23.6512
"1048","Urban","Y2016","Z Weighting","OverallSpectra",16000,"BN42","OCT3",16000,38.0964,"OMIT",18.0964,11.4964,18.0964
"1049","Urban","Y2016","Z Weighting","OverallSpectra",20,"BN13","OCT3",20,57.1809,"GOOD",57.1744,6.6744,57.1744
"1050","Urban","Y2016","Z Weighting","OverallSpectra",200,"BN23","OCT3",200,47.6006,"GOOD",47.5644,36.6644,47.5644
"1051","Urban","Y2016","Z Weighting","OverallSpectra",2000,"B11","OCT1",2000,43.1012,"FAIR",42.4071,43.6071,42.4071
"1052","Urban","Y2016","Z Weighting","OverallSpectra",2000,"BN33","OCT3",2000,37.786,"FAIR",36.9961,38.1961,36.9961
"1053","Urban","Y2016","Z Weighting","OverallSpectra",20000,"BN43","OCT3",20000,41.5108,"POOR",26.0373,16.7373,26.0373
"1054","Urban","Y2016","Z Weighting","OverallSpectra",25,"BN14","OCT3",25,57.7318,"GOOD",57.7282,13.0282,57.7282
"1055","Urban","Y2016","Z Weighting","OverallSpectra",250,"B8","OCT1",250,50.9446,"GOOD",50.885,42.285,50.885
"1056","Urban","Y2016","Z Weighting","OverallSpectra",250,"BN24","OCT3",250,45.9766,"GOOD",45.8908,37.2908,45.8908
"1057","Urban","Y2016","Z Weighting","OverallSpectra",2500,"BN34","OCT3",2500,36.9278,"FAIR",35.649,36.949,35.649
"1058","Urban","Y2016","Z Weighting","OverallSpectra",31.5,"B5","OCT1",31.5,62.74,"GOOD",62.7366,23.3366,62.7366
"1059","Urban","Y2016","Z Weighting","OverallSpectra",31.5,"BN15","OCT3",31.5,57.9088,"GOOD",57.9047,18.5047,57.9047
